Order_ID,Order_Date,Customer_Name,Outlet,Product,Category,Quantity,Unit_Price,Payment_Method,Order_Type,Total_Sales
FF10732,2025-01-23,Gurpreet,Urban Estate,Lemonade,Beverages,3.0,89.0,UPI,Takeaway,267.0
FF10733,2025-02-16,Sahil,Tripuri,Veg Burger,Burgers,2.0,129.0,UPI,Dine-in,258.0
FF10734,2025-01-08,Jaspreet,Tripuri,Garlic Bread,Sides,1.0,129.0,UPI,Delivery,129.0
FF10735,2025-02-01,Neha,Leela Bhawan,Lemonade,Beverages,-1.0,89.0,UPI,Delivery,-89.0
FF10736,2025-06-23,Harsh,Tripuri,Margherita Pizza,Pizza,3.0,299.0,UPI,Dine-in,897.0
FF10737,2025-01-30,Rohan,Urban Estate,Margherita Pizza,Pizza,4.0,299.0,Card,Delivery,1196.0
FF10738,2025-03-05,Harsh,Model Town,Chicken Wings,Sides,3.0,179.0,Card,Delivery,537.0
FF10739,2025-01-07,Yash,Model Town,Margherita Pizza,Pizza,1.0,299.0,UPI,Dine-in,299.0
FF10740,2025-04-16,Vikas,Leela Bhawan,Farmhouse Pizza,Pizza,2.0,349.0,UPI,Delivery,698.0
FF10741,2025-05-12,Isha,Leela Bhawan,Garlic Bread,Sides,4.0,129.0,UPI,Dine-in,516.0
FF10742,2025-04-17,Kavya,Tripuri,Farmhouse Pizza,Pizza,2.0,349.0,UPI,Delivery,698.0
FF10743,2025-01-07,Neha,Leela Bhawan,Veg Burger,Burgers,2.0,129.0,Cash,Dine-in,258.0
FF10744,2025-01-07,Harsh,Urban Estate,Chicken Wings,Sides,2.0,179.0,UPI,Dine-in,358.0
FF10745,2025-04-07,Isha,Leela Bhawan,Farmhouse Pizza,Pizza,2.0,349.0,Card,Delivery,698.0
FF10746,2025-03-24,Isha,Urban Estate,Garlic Bread,Sides,2.0,129.0,UPI,Dine-in,258.0
FF10747,2025-05-15,Rahul,Urban Estate,Chicken Wings,Sides,4.0,179.0,UPI,Dine-in,716.0
FF10748,2025-03-16,Sahil,Tripuri,Lemonade,Beverages,4.0,89.0,Card,Dine-in,356.0
FF10749,2025-01-15,Karan,Tripuri,Lemonade,Beverages,4.0,89.0,Cash,Dine-in,356.0
FF10750,2025-06-08,Rahul,Model Town,Coke,Beverages,4.0,59.0,Card,Delivery,236.0
FF10751,2025-04-13,Rahul,Model Town,Margherita Pizza,Pizza,3.0,299.0,UPI,Dine-in,897.0
FF10752,2025-06-29,Vikas,Tripuri,Garlic Bread,Sides,3.0,129.0,Cash,Delivery,387.0
FF10753,2025-06-29,Kavya,Tripuri,Lemonade,Beverages,3.0,89.0,Card,Dine-in,267.0
FF10754,2025-06-05,Pooja,Leela Bhawan,French Fries,Sides,3.0,99.0,UPI,Dine-in,297.0
FF10755,2025-05-15,Sahil,Urban Estate,French Fries,Sides,4.0,99.0,UPI,Takeaway,396.0
FF10756,2025-02-02,Aditya,Model Town,Classic Burger,Burgers,2.0,149.0,UPI,Takeaway,298.0
FF10757,2025-05-17,Neha,Model Town,Classic Burger,Burgers,4.0,149.0,Cash,Delivery,596.0
FF10758,2025-03-08,Kavya,Urban Estate,Garlic Bread,Sides,3.0,129.0,Cash,Dine-in,387.0
FF10759,2025-04-14,Simran,Urban Estate,Garlic Bread,Sides,2.0,129.0,Card,Dine-in,258.0
FF10760,2025-02-13,Sneha,Urban Estate,Lemonade,Beverages,1.0,89.0,UPI,Delivery,89.0
FF10761,2025-02-16,Neha,Model Town,Veg Burger,Burgers,1.0,129.0,Card,Dine-in,129.0
FF10762,2025-05-15,Vikas,Tripuri,Coke,Beverages,2.0,59.0,Card,Dine-in,118.0
FF10763,2025-05-04,Mehak,Tripuri,Farmhouse Pizza,Pizza,3.0,349.0,UPI,Dine-in,1047.0
FF10764,2025-01-11,Neha,Leela Bhawan,Veg Burger,Burgers,4.0,129.0,UPI,Takeaway,516.0
FF10765,2025-02-03,Harsh,Urban Estate,Margherita Pizza,Pizza,1.0,299.0,UPI,Dine-in,299.0
FF10766,2025-03-17,Nisha,Tripuri,Cold Coffee,Beverages,4.0,119.0,UPI,Delivery,476.0
FF10767,2025-01-07,Rahul,Tripuri,Coke,Beverages,4.0,59.0,Cash,Dine-in,236.0
FF10768,2025-04-04,Simran,Tripuri,Chicken Wings,Sides,3.0,179.0,Cash,Delivery,537.0
FF10769,2025-04-13,Neha,Model Town,Coke,Beverages,2.0,59.0,UPI,Dine-in,118.0
FF10770,2025-05-09,Manish,Urban Estate,Veg Burger,Burgers,4.0,129.0,UPI,Takeaway,516.0
FF10771,2025-04-01,Manish,Urban Estate,French Fries,Sides,3.0,99.0,Card,Delivery,297.0
FF10772,2025-03-05,Isha,Urban Estate,Cold Coffee,Beverages,3.0,119.0,UPI,Takeaway,357.0
FF10773,2025-04-28,Ananya,Urban Estate,French Fries,Sides,4.0,99.0,Card,Dine-in,396.0
FF10774,2025-03-17,Aditya,Urban Estate,Chicken Wings,Sides,1.0,179.0,UPI,Dine-in,179.0
FF10775,2025-06-13,Arjun,Model Town,Cold Coffee,Beverages,2.0,119.0,Cash,Delivery,238.0
FF10776,2025-06-12,Kavya,Tripuri,Farmhouse Pizza,Pizza,4.0,349.0,Card,Delivery,1396.0
FF10777,2025-02-02,Aman,Tripuri,Farmhouse Pizza,Pizza,1.0,349.0,UPI,Delivery,349.0
FF10778,2025-05-22,Manish,Leela Bhawan,Lemonade,Beverages,4.0,89.0,Cash,Takeaway,356.0
FF10779,2025-01-06,Yash,Leela Bhawan,Chicken Wings,Sides,2.0,179.0,UPI,Delivery,358.0
FF10780,2025-04-26,Ananya,Leela Bhawan,Coke,Beverages,1.0,59.0,UPI,Delivery,59.0
FF10781,05/06/2025,Mehak,Urban Estate,Garlic Bread,Sides,1.0,129.0,UPI,Delivery,129.0
FF10782,2025-02-18,Aman,Leela Bhawan,Classic Burger,Burgers,2.0,149.0,card,Delivery,298.0
FF10783,2025-06-03,Pooja,Tripuri,Margherita Pizza,Pizza,2.0,299.0,Cash,Takeaway,598.0
FF10784,2025-05-30,Nisha,Leela Bhawan,Cheese Burger,Burgers,1.0,199.0,UPI,Dine-in,199.0
FF10785,2025-01-17,Tanvi,Model town,Farmhouse Pizza,Pizza,1.0,349.0,Cash,Dine-in,349.0
FF10786,2025-05-23,Sneha,Model Town,Cheese Burger,Burgers,3.0,199.0,Cash,Delivery,597.0
FF10787,2025-02-15,Aditya,Tripuri,Coke,Beverages,3.0,59.0,UPI,Takeaway,177.0
FF10788,2025-04-23,Mehak,Leela Bhawan,Coke,Beverages,3.0,59.0,UPI,Takeaway,177.0
FF10789,2025-01-21,Simran,Leela Bhawan,Garlic Bread,Sides,1.0,129.0,UPI,Delivery,129.0
FF10790,2025-06-22,Isha,Leela Bhawan,French Fries,Sides,2.0,99.0,Cash,Delivery,198.0
FF10791,2025-05-17,Arjun,Tripuri,Margherita Pizza,Pizza,4.0,299.0,UPI,Delivery,1196.0
FF10792,2025-02-08,Nisha,Model Town,French Fries,Sides,2.0,99.0,UPI,Dine-in,198.0
FF10793,2025-06-09,Mehak,Model Town,Veg Burger,Burgers,3.0,129.0,Card,Dine-in,387.0
FF10794,2025-05-09,Aman,Model Town,Garlic Bread,Sides,4.0,129.0,UPI,Delivery,516.0
FF10795,2025-04-22,Tanvi,Model Town,Chicken Wings,Sides,1.0,179.0,UPI,Takeaway,179.0
FF10796,2025-05-28,Sneha,Model Town,Classic Burger,Burgers,3.0,149.0,UPI,Delivery,447.0
FF10797,2025-02-04,Aditya,Urban Estate,Margherita Pizza,Pizza,1.0,299.0,Cash,Delivery,299.0
FF10798,2025-02-26,Rahul,Tripuri,French Fries,Sides,3.0,99.0,Cash,Takeaway,297.0
FF10799,2025-06-26,Sahil,Model Town,Chicken Wings,Sides,1.0,179.0,UPI,Delivery,179.0
FF10800,2025-04-02,Riya,Tripuri,Margherita Pizza,Pizza,3.0,299.0,UPI,Takeaway,897.0
FF10801,2025-03-25,Gurpreet,Urban Estate,Coke,Beverages,2.0,59.0,UPI,Delivery,118.0
FF10802,2025-04-12,Vikas,Model Town,Cheese Burger,Burgers,2.0,199.0,UPI,Delivery,398.0
FF10803,2025-05-10,Karan,Leela Bhawan,Veg Burger,Burgers,4.0,129.0,UPI,Dine-in,516.0
FF10804,2025-06-02,Sahil,Urban Estate,Cheese Burger,Burgers,1.0,199.0,Card,Dine-in,199.0
FF10805,2025-06-10,Pooja,Urban Estate,Cheese Burger,Burgers,4.0,199.0,UPI,Delivery,796.0
FF10806,2025-05-27,Ananya,Leela Bhawan,Farmhouse Pizza,Pizza,4.0,349.0,UPI,Takeaway,1396.0
FF10807,2025-02-14,Isha,Urban Estate,Farmhouse Pizza,Pizza,1.0,349.0,UPI,Takeaway,349.0
FF10808,2025-06-08,Harsh,Model Town,Lemonade,Beverages,2.0,89.0,UPI,Delivery,178.0
FF10809,2025-04-28,Ananya,Urban Estate,Cold Coffee,Beverages,1.0,119.0,UPI,Dine-in,119.0
FF10810,2025-03-31,Pooja,Urban Estate,Farmhouse Pizza,Pizza,4.0,349.0,UPI,Delivery,1396.0
FF10811,2025-06-17,Vikas,Urban Estate,Cold Coffee,Beverages,1.0,119.0,UPI,Takeaway,119.0
FF10812,2025-05-27,Ananya,Model Town,Garlic Bread,Sides,2.0,129.0,Card,Dine-in,258.0
FF10813,2025-03-13,Arjun,Leela Bhawan,Chicken Wings,Sides,1.0,179.0,Card,Dine-in,179.0
FF10814,2025-01-25,Isha,Tripuri,Farmhouse Pizza,Pizza,3.0,349.0,UPI,Delivery,1047.0
FF10815,2025-01-08,Riya,Urban Estate,Coke,Beverages,4.0,59.0,UPI,Delivery,236.0
FF10816,2025-03-30,Yash,Urban Estate,Lemonade,Beverages,3.0,89.0,Cash,Takeaway,267.0
FF10817,2025-06-07,Tanvi,Model Town,Classic Burger,Burgers,1.0,149.0,UPI,Delivery,149.0
FF10818,2025-02-18,Vikas,Model Town,Margherita Pizza,Pizza,1.0,299.0,Card,Delivery,299.0
FF10819,2025-05-12,Aditya,Model Town,Veg Burger,Burgers,4.0,129.0,Card,Delivery,516.0
FF10820,2025-05-25,Jaspreet,Leela Bhawan,Margherita Pizza,Pizza,3.0,299.0,Card,Delivery,897.0
FF10821,2025-03-13,Gurpreet,Tripuri,Veg Burger,Burgers,4.0,129.0,Card,Takeaway,516.0
FF10822,2025-03-22,Neha,Model Town,French Fries,Sides,3.0,99.0,UPI,Dine-in,297.0
FF10823,2025-05-16,Simran,Leela Bhawan,Farmhouse Pizza,Pizza,3.0,349.0,UPI,Delivery,1047.0
FF10824,2025-06-28,Rohan,Leela Bhawan,Cheese Burger,Burgers,3.0,199.0,UPI,Delivery,597.0
FF10825,2025-02-10,Gurpreet,Urban Estate,Veg Burger,Burgers,3.0,129.0,UPI,Delivery,387.0
FF10826,2025-03-02,Riya,,Coke,Beverages,1.0,59.0,upi,Takeaway,59.0
FF10827,2025-04-09,Mehak,Tripuri,Coke,Beverages,1.0,59.0,UPI,Delivery,59.0
FF10828,2025-01-10,Isha,Model Town,Cold Coffee,Beverages,2.0,119.0,UPI,Takeaway,238.0
FF10829,2025-04-26,Harsh,Model Town,Margherita Pizza,Pizza,4.0,299.0,card,Dine-in,1196.0
FF10830,2025-06-15,Tanvi,Tripuri,Coke,Beverages,4.0,59.0,Card,Delivery,236.0
FF10831,2025-05-29,Rahul,Tripuri,French Fries,Sides,4.0,99.0,UPI,Takeaway,396.0
FF10832,2025-01-25,Ananya,Tripuri,Garlic Bread,Sides,4.0,129.0,Cash,Takeaway,516.0
FF10833,2025-03-31,Sneha,Urban Estate,Garlic Bread,Sides,1.0,129.0,UPI,Dine-in,129.0
FF10834,2025-05-08,Gurpreet,Leela Bhawan,Margherita Pizza,Pizza,1.0,299.0,Cash,Delivery,299.0
FF10835,2025-03-30,,Leela Bhawan,Chicken Wings,Sides,4.0,179.0,UPI ,Takeaway,716.0
FF10836,2025-05-22,Mehak,Tripuri,Cheese Burger,Burgers,3.0,199.0,UPI,Takeaway,597.0
FF10837,2025-02-09,Jaspreet,Tripuri,Margherita Pizza,Pizza,1.0,299.0,Card,Delivery,299.0
FF10838,2025-05-04,Rohan,Leela Bhawan,Classic Burger,Burgers,0.0,149.0,UPI,Takeaway,0.0
FF10839,2025-01-25,Ananya,Leela Bhawan,Veg Burger,Burgers,4.0,129.0,upi,Dine-in,516.0
FF10840,2025-01-08,Pooja,Leela Bhawan,Lemonade,Beverages,4.0,89.0,Card,Delivery,356.0
FF10841,2025-06-28,Rahul,Urban Estate,Cheese Burger,Burgers,2.0,199.0,Cash,Takeaway,398.0
FF10842,2025-05-19,Nisha,Urban Estate,Margherita Pizza,Pizza,3.0,299.0,UPI,Dine-in,897.0
FF10843,2025-04-04,Gurpreet,Model Town,Cold Coffee,Beverages,3.0,119.0,UPI,Takeaway,357.0
FF10844,2025-04-22,Rohan,Urban Estate,Farmhouse Pizza,Pizza,4.0,349.0,UPI,Dine-in,1396.0
FF10845,2025-04-13,Manish,Urban Estate,Cheese Burger,Burgers,4.0,199.0,Card,Delivery,796.0
FF10846,2025-02-15,Gurpreet,Urban Estate,Cold Coffee,Beverages,1.0,119.0,UPI,Dine-in,119.0
FF10847,2025-03-18,Gurpreet,Model Town,Coke,Beverages,1.0,59.0,Card,Delivery,59.0
FF10848,2025-02-10,Mehak,Urban Estate,Margherita Pizza,Pizza,4.0,299.0,Cash,Delivery,1196.0
FF10849,2025-05-01,Tanvi,Model Town,Coke,Beverages,3.0,59.0,UPI,Delivery,177.0
FF10850,2025-03-31,Mehak,Leela Bhawan,French Fries,Sides,2.0,99.0,UPI,Dine-in,198.0
FF10851,2025-01-23,Kavya,Urban Estate,Chicken Wings,Sides,3.0,179.0,UPI,Dine-in,537.0
FF10852,2025-05-04,Ananya,Tripuri,Coke,Beverages,3.0,59.0,Cash,Dine-in,177.0
FF10853,2025-01-16,Riya,Tripuri,Cheese Burger,Burgers,2.0,199.0,UPI,Takeaway,398.0
FF10854,2025-04-22,Yash,Model Town,French Fries,Sides,2.0,99.0,Card,Dine-in,198.0
FF10855,2025-06-12,Karan,Leela Bhawan,Garlic Bread,Sides,3.0,129.0,Card,Delivery,387.0
FF10856,2025-03-13,Yash,Urban Estate,Garlic Bread,Sides,4.0,129.0,UPI,Delivery,516.0
FF10857,2025-04-09,Aman,Urban Estate,Garlic Bread,Sides,1.0,129.0,Card,Dine-in,129.0
FF10858,2025-04-08,Aditya,Leela Bhawan,Veg Burger,Burgers,2.0,129.0,Card,Takeaway,258.0
FF10859,2025-03-09,Karan,Tripuri,Veg Burger,Burgers,3.0,129.0,UPI,Delivery,387.0
FF10860,2025-01-09,Kavya,Leela Bhawan,Margherita Pizza,Pizza,2.0,299.0,Cash,Delivery,598.0
FF10861,2025-01-23,Rohan,Urban Estate,Coke,Beverages,4.0,59.0,UPI,Delivery,236.0
FF10862,2025-03-31,Karan,Model Town,Margherita Pizza,Pizza,2.0,299.0,Cash,Dine-in,598.0
FF10863,2025-02-28,Pooja,Tripuri,Margherita Pizza,Pizza,4.0,299.0,Card,Dine-in,1196.0
FF10864,2025-04-04,Gurpreet,Urban Estate,Lemonade,Beverages,1.0,89.0,UPI,Takeaway,89.0
FF10865,2025-01-28,Yash,Tripuri ,Veg Burger,Burgers,1.0,129.0,Card,Takeaway,129.0
FF10866,2025-03-07,Kavya,Urban Estate,Classic Burger,Burgers,3.0,149.0,UPI,Delivery,447.0
FF10867,2025-06-15,Riya,Leela Bhawan,Garlic Bread,Sides,1.0,129.0,Card,Delivery,129.0
FF10868,2025-02-22,Kavya,Urban Estate,Garlic Bread,Sides,3.0,129.0,Card,Delivery,387.0
FF10869,2025-03-01,Manish,Urban Estate,Coke,Beverages,2.0,59.0,UPI,Delivery,118.0
FF10870,2025-06-26,Mehak,Urban Estate,Veg Burger,Burgers,3.0,129.0,UPI,Takeaway,387.0
FF10871,2025-03-19,Isha,Urban Estate,Chicken Wings,Sides,1.0,179.0,UPI,Delivery,179.0
FF10872,2025-04-22,Arjun,Leela Bhawan,Lemonade,Beverages,4.0,89.0,Cash,Takeaway,356.0
FF10873,2025-02-05,Gurpreet,Model Town,Lemonade,Beverages,2.0,89.0,UPI,Dine-in,178.0
FF10874,2025-04-02,Aman,Model Town,Lemonade,Beverages,4.0,89.0,Card,Dine-in,356.0
FF10875,2025-04-09,Mehak,Tripuri,Lemonade,Beverages,3.0,89.0,UPI,Dine-in,267.0
FF10876,2025-05-23,Arjun,Model Town,Classic Burger,Burgers,4.0,149.0,Cash,Delivery,596.0
FF10877,2025-04-28,Yash,Tripuri,Cheese Burger,Burgers,1.0,199.0,Cash,Takeaway,199.0
FF10878,22-03-2025,Mehak,Tripuri,Cold Coffee,Beverages,2.0,119.0,Cash,Takeaway,238.0
FF10879,2025-02-02,Pooja,Leela Bhawan,Cold Coffee,Beverages,4.0,119.0,UPI,Delivery,476.0
FF10880,2025-05-21,Riya,Urban Estate,Garlic Bread,Sides,1.0,129.0,Cash,Delivery,129.0
FF10881,2025-03-25,Aditya,Urban Estate,Garlic Bread,Sides,3.0,129.0,UPI,Dine-in,387.0
FF10882,2025-05-14,Isha,Leela Bhawan,Margherita Pizza,Pizza,3.0,299.0,Cash,Delivery,897.0
FF10883,2025-04-07,Isha,Model Town,Lemonade,Beverages,2.0,89.0,cash,Takeaway,178.0
FF10884,2025-04-22,Rahul,Model Town,Cheese Burger,Burgers,3.0,199.0,Cash,Delivery,597.0
FF10885,2025-03-21,Mehak,Model Town,French Fries,Sides,3.0,99.0,Card,Delivery,297.0
FF10886,2025-01-11,Rahul,Leela Bhawan,Classic Burger,Burgers,3.0,149.0,UPI,TAKEAWAY,447.0
FF10887,2025-04-19,Kavya,Urban Estate,French Fries,Sides,2.0,99.0,Card,Dine-in,198.0
FF10888,2025-03-30,Aman,Model Town,Veg Burger,Burgers,4.0,129.0,Card,Delivery,516.0
FF10889,2025-06-26,Vikas,Model Town,French Fries,Sides,1.0,99.0,UPI,Dine-in,99.0
FF10890,2025-05-15,Kavya,Model Town,Lemonade,Beverages,3.0,89.0,Cash,Takeaway,267.0
FF10891,2025-03-14,Aditya,Model Town,French Fries,Sides,4.0,99.0,Cash,Takeaway,396.0
FF10892,2025-02-14,Sahil,Model Town,Chicken Wings,Sides,3.0,179.0,UPI,Dine-in,537.0
FF10893,2025-01-13,Nisha,Urban Estate,Garlic Bread,Sides,4.0,129.0,UPI,Dine-in,516.0
FF10894,2025-02-27,Neha,Leela Bhawan,Coke,Beverages,2.0,59.0,Cash,Takeaway,118.0
FF10895,2025-04-07,Neha,Urban Estate,Coke,Beverages,2.0,59.0,UPI,Dine-in,118.0
FF10896,2025-05-03,Harsh,Urban Estate,Garlic Bread,Sides,1.0,129.0,UPI,Takeaway,129.0
FF10897,2025-01-28,Yash,Urban Estate,Classic Burger,Burgers,2.0,149.0,UPI,Dine-in,298.0
FF10898,2025-01-10,Arjun,Tripuri,Classic Burger,Burgers,4.0,149.0,UPI,Dine-in,596.0
FF10899,2025-06-29,Arjun,Leela Bhawan,Chicken Wings,Sides,3.0,179.0,Card,Takeaway,537.0
FF10900,2025-02-12,Vikas,Tripuri,Classic Burger,Burgers,3.0,149.0,Cash,Takeaway,447.0
FF10901,2025-02-12,Gurpreet,Urban Estate,Cold Coffee,Beverages,4.0,119.0,Cash,Dine-in,476.0
FF10902,2025-03-24,Vikas,Urban Estate,Veg Burger,Burgers,4.0,129.0,Card,Takeaway,516.0
FF10903,2025-05-23,Yash,Tripuri,Margherita Pizza,Pizza,3.0,299.0,UPI,Takeaway,897.0
FF10904,2025-02-15,Aditya,Urban estate ,Classic Burger,Burgers,1.0,149.0,Card,Dine-in,149.0
FF10905,2025-06-09,Simran,Urban Estate,Cheese Burger,Burgers,1.0,199.0,Card,Dine-in,199.0
FF10906,2025-06-20,Gurpreet,Leela Bhawan,Cold Coffee,Beverages,4.0,119.0,Card,Delivery,476.0
FF10907,2025-01-02,Rahul,Tripuri,French Fries,Sides,2.0,99.0,Cash,Delivery,198.0
FF10908,2025-03-02,Manish,Urban Estate,Veg Burger,Burgers,3.0,129.0,UPI,Dine-in,387.0
FF10909,2025-02-17,Sahil,Tripuri,Lemonade,Beverages,2.0,89.0,Cash,Delivery,178.0
FF10910,2025-03-12,Rohan,Leela Bhawan,Classic Burger,Burgers,4.0,149.0,Card,Delivery,596.0
FF10911,2025-04-26,Gurpreet,Leela Bhawan,Coke,Beverages,2.0,59.0,UPI,Dine-in,118.0
FF10912,2025-05-07,Neha,Urban Estate,Farmhouse Pizza,Pizza,3.0,349.0,UPI,Takeaway,1047.0
FF10913,2025-03-12,Mehak,Urban Estate,Cold Coffee,Beverages,3.0,119.0,UPI,Dine-in,357.0
FF10914,2025-01-04,Rahul,Tripuri,French Fries,Sides,4.0,99.0,UPI,Takeaway,396.0
FF10915,2025-03-17,Nisha,Urban Estate,Cold Coffee,Beverages,1.0,119.0,Card,Dine-in,119.0
FF10916,2025-05-02,Tanvi,Urban Estate,Cheese Burger,Burgers,,199.0,UPI,Takeaway,
FF10917,29/05/2025,Yash,Urban Estate,Veg Burger,Burgers,1.0,129.0,Card,Takeaway,129.0
FF10918,2025-01-21,Karan,Urban Estate,Chicken Wings,Sides,3.0,179.0,Card,Dine-in,537.0
FF10919,2025-01-30,Pooja,Urban Estate,Cold Coffee,Beverages,4.0,119.0,UPI,Dine-in,476.0
FF10920,2025-05-04,Harsh,Leela Bhawan,Chicken Wings,Sides,3.0,179.0,Cash,Delivery,537.0
FF10921,2025-04-15,Yash,Leela Bhawan,French Fries,Sides,4.0,99.0,Card,Delivery,396.0
FF10922,2025-06-18,Yash,Urban Estate,Lemonade,Beverages,2.0,89.0,Card,Takeaway,178.0
FF10923,2025-04-10,Sneha,Leela Bhawan,Chicken Wings,Sides,1.0,179.0,UPI,Takeaway,179.0
FF10924,2025-02-07,Mehak,Model Town,Garlic Bread,Sides,4.0,129.0,UPI,Takeaway,516.0
FF10925,2025-02-21,Riya,Model Town,Farmhouse Pizza,Pizza,1.0,349.0,UPI,Delivery,349.0
FF10926,2025-03-16,Mehak,Urban Estate,Margherita Pizza,Pizza,3.0,299.0,UPI,Dine-in,897.0
FF10927,2025-02-26,Kavya,Tripuri,Chicken Wings,Sides,4.0,179.0,Cash,Dine-in,716.0
FF10928,2025-05-05,Manish,Urban Estate,French Fries,Sides,4.0,99.0,Card,Delivery,396.0
FF10929,2025-04-15,Aditya,Leela Bhawan,Lemonade,Beverages,2.0,89.0,UPI,Dine-in,178.0
FF10930,2025-04-23,Aman,Model Town,Lemonade,Beverages,3.0,89.0,UPI,Delivery,267.0
FF10931,2025-03-10,Aditya,Leela Bhawan,Garlic Bread,Sides,1.0,129.0,Cash,Dine-in,129.0
FF10932,2025-02-23,Sahil,Urban Estate,Classic Burger,Burgers,1.0,149.0,Card,Dine-in,149.0
FF10933,2025-05-28,Arjun,Leela Bhawan,French Fries,Sides,4.0,99.0,Cash,Dine-in,396.0
FF10934,2025-02-05,Riya,Urban Estate,Coke,Beverages,1.0,59.0,UPI,Delivery,59.0
FF10935,2025-04-18,Vikas,Urban Estate,French Fries,Sides,1.0,99.0,UPI,Dine-in,99.0
FF10936,2025-03-20,Vikas,Urban Estate,Veg Burger,Burgers,2.0,129.0,Card,Delivery,258.0
FF10937,2025-04-28,Neha,Leela Bhawan,Coke,Beverages,3.0,59.0,Card,Delivery,177.0
FF10938,2025-01-18,Nisha,Urban Estate,Classic Burger,Burgers,3.0,149.0,UPI,Takeaway,447.0
FF10939,2025-03-15,Sneha,Leela Bhawan,Cold Coffee,Beverages,4.0,119.0,Cash,Delivery,476.0
FF10940,2025-02-04,Gurpreet,Model Town,Garlic Bread,Sides,3.0,129.0,UPI,Dine-in,387.0
FF10941,2025-06-07,Karan,Leela Bhawan,Margherita Pizza,Pizza,3.0,,Cash,Dine-in,
FF10942,2025-01-26,Tanvi,Leela Bhawan,Chicken Wings,Sides,2.0,179.0,Cash,Delivery,358.0
FF10943,2025-04-08,Riya,Urban Estate,Farmhouse Pizza,Pizza,3.0,349.0,UPI,Dine-in,1047.0
FF10944,2025-06-16,Jaspreet,Leela Bhawan,Garlic Bread,Sides,1.0,129.0,Card,Dine-in,129.0
FF10945,2025-03-29,Yash,,French Fries,Sides,2.0,99.0,Card,Takeaway,198.0
FF10946,2025-02-18,Mehak,Tripuri,Garlic Bread,Sides,3.0,129.0,UPI,Dine-in,387.0
FF10947,2025-04-04,Sneha,Urban Estate,Margherita Pizza,Pizza,1.0,299.0,UPI,Takeaway,299.0
FF10948,2025-04-02,Aman,Model Town,French Fries,Sides,3.0,99.0,UPI,Dine-in,297.0
FF10949,2025-05-29,Simran,Leela Bhawan,Cheese Burger,Burgers,1.0,199.0,UPI,Takeaway,199.0
FF10950,2025-04-06,Sneha,Urban Estate,French Fries,Sides,3.0,99.0,Cash,Delivery,297.0
FF10951,2025-06-13,Rahul,Urban Estate,Farmhouse Pizza,Pizza,4.0,349.0,UPI,Takeaway,1396.0
FF10952,2025-03-13,Tanvi,Leela Bhawan,Lemonade,Beverages,2.0,89.0,Cash,Delivery,178.0
FF10953,2025-06-18,Ananya,Urban Estate,Cold Coffee,Beverages,1.0,119.0,Card,Dine-in,119.0
FF10954,2025-01-27,Aditya,Tripuri,Farmhouse Pizza,Pizza,4.0,349.0,UPI,Delivery,1396.0
FF10955,2025-01-08,Sahil,Leela Bhawan,Margherita Pizza,Pizza,1.0,299.0,Card,Dine-in,299.0
FF10956,2025-02-10,Riya,Model Town,Cheese Burger,Burgers,3.0,199.0,UPI,Takeaway,597.0
FF10957,2025-04-05,Yash,Leela Bhawan,Coke,Beverages,2.0,59.0,Cash,Delivery,118.0
FF10958,2025-06-24,Nisha,Model Town,French Fries,Sides,4.0,99.0,UPI,Delivery,396.0
FF10959,2025-01-14,Karan,Urban Estate,Margherita Pizza,Pizza,4.0,299.0,Cash,Takeaway,1196.0
FF10960,2025-03-01,Pooja,Tripuri,Coke,Beverages,4.0,59.0,UPI,Dine-in,236.0
FF10961,2025-06-07,Sahil,Leela Bhawan,Garlic Bread,Sides,3.0,129.0,Card,Delivery,387.0
FF10962,2025-02-28,Rahul,Urban Estate,Garlic Bread,Sides,3.0,129.0,Cash,Delivery,387.0
FF10963,2025-02-18,Harsh,Urban Estate,Classic Burger,Burgers,1.0,149.0,UPI,Dine-in,149.0
FF10964,2025-03-02,Riya,Model Town,French Fries,Sides,4.0,-99.0,UPI,Delivery,-396.0
FF10965,2025-02-04,Manish,Tripuri,Garlic Bread,Sides,1.0,129.0,Cash,Delivery,129.0
FF10966,2025-01-10,Tanvi,Model Town,Coke,Beverages,3.0,59.0,Card,Dine-in,177.0
FF10967,2025-02-03,Nisha,Leela Bhawan,Coke,Beverages,4.0,59.0,UPI,Delivery,236.0
FF10968,2025-03-22,Ananya,Leela Bhawan,Cheese Burger,Burgers,1.0,199.0,UPI,Delivery,199.0
FF10969,2025-03-19,Sahil,Leela Bhawan,Margherita Pizza,Pizza,1.0,299.0,UPI,Delivery,299.0
FF10970,2025-03-20,Aman,Leela bhawan,Veg Burger,Burgers,1.0,129.0,Card,Delivery,129.0
FF10971,2025-04-05,Ananya,Model Town,Coke,Beverages,2.0,59.0,Cash,Delivery,118.0
FF10972,2025-05-24,Riya,Leela Bhawan,Margherita Pizza,Pizza,4.0,299.0,UPI,Dine-in,1196.0
FF10973,2025-04-18,Vikas,Model Town,Garlic Bread,Sides,4.0,129.0,UPI,Takeaway,516.0
FF10974,2025-01-20,Isha,Leela Bhawan,Chicken Wings,Sides,1.0,179.0,Cash,Delivery,179.0
FF10975,2025-01-01,Rohan,Leela Bhawan,Veg Burger,Burgers,2.0,129.0,Cash ,Delivery,258.0
